"study","IDX","suno","age","gender","education","scircle","vote2012","vote2008","libcons","party","knowledge","SupFirst","Owarm","Ocomp","Swarm","Scomp","ID","Incentive","supportOC","prefOC","matchown","targetS","IDN","EST","exp","length"
1,226,42,43,1,4,12,3,3,5,6,3,0,4.8,4.2,4,2.6,0,0,0,1,0,1,0,0,"I support ObamaCare because I like whatever policies the government has planned for me.  I support ObamaCare because I believe the politicians on television.  I support ObamaCare because I think the government cares about me and will take care of me.  I support ObamaCare because I like to go along with the crowd and I think that most other people support ObamaCare.  I support ObamaCare because I think it will cost me less and I think the doctors and the government would never do anything to harm me.",504
1,340,43,49,2,1,61,4,4,4,6,2,0,4,5,4.4,4.6,0,0,0,4,0,0,0,0,"I think it is positive as long as it helps raise awareness and makes us better human beings.",87
1,227,43,49,2,1,61,4,4,4,6,2,0,4,5,4.4,4.6,0,0,0,4,0,1,0,0,"I believe that every individual should analyze with great optimism the project benefits. I think that each person can assess the feasibility and safety presented to argue for that project.",188
1,378,44,26,1,4,68,2,2,2,1,3,0,3.8,4.6,5.6,4.6,0,0,1,5,0,0,0,0,"I think ObamaCare is a bad idea because it might not allow me to keep my current insurance plan, which I am happy with.  ObamaCare is bad because it will force people to buy certain health insurance plans instead of being free to choose whichever plan they desire among the current options.  ObamaCare is bad because it will make many average people pay more so that people who are poor or unable to afford health insurance can obtain it, which is not fair, and makes our country more and more of a socialist state.  I don't like ObamaCare because so far Obama hasn't done anything good for our country so this will probably be  bad too.",639
1,265,44,26,1,4,68,2,2,2,1,3,0,3.8,4.6,5.6,4.6,0,0,1,5,0,1,0,0,"I support ObamaCare because it will provide access to health insurance for millions of Americans that cannot obtain it currently.  Everyone deserves quality health insurance, and this plan will provide to  people who couldn't get it before.  Taxpayers ultimately pay for the healthcare of the poor anyway when they have serious problems and are forced to go to the hospital, so this way we can pay for the costs up front with more preventative care, which will save us money in the long run.  The U.S. has very expensive healthcare and insurance costs compared to other first world countries, and this may help provide better overall care at more reasonable prices.",669
1,365,45,35,2,3,29,2,2,4,6,2,0,4.4,5.2,4.2,3.6,0,0,0,1,0,0,0,0,"I think ObamaCare is unconstitutional.  I don't think Americans should be FORCED to purchase health insurance, especially if it's not of our own choosing.  I think the high costs associated for business owners are horrible, and will put many people out of business.  Not to mention all the individuals who just cannot pay for this insurance and are going to have to bust their behinds or starve in order to pay for it, because they are being FORCED to do so.",458
1,252,45,35,2,3,29,2,2,4,6,2,0,4.4,5.2,4.2,3.6,0,0,0,1,0,1,0,0,"I think ObamaCare is a great idea because before it takes place, all of us end up paying the medical bills of those who are uninsured.  Plenty of people walk into hospitals and get free healthcare that we end up paying for.  if everyone has insurance, we won't have to pay for them.",282
1,355,46,29,1,4,45,2,2,2,3,3,0,3,5.4,5.8,4.4,0,0,1,6,0,0,0,0,"I think ObamaCare will make having insurance harder for people who already have insurance.  For one, million of people will have their insurance policies canceled, despite the President's assurances.  Second, it will cause the premiums of existing health insurance plans to skyrocket.  Third, it will cause small and medium sized businesses to have to fire people because they can't provide the required insurance for their employees.  Fourth, it will place a bigger burden on the government, which will indirectly cause taxes to be raised.  For all of these reasons and more, I appose ObamaCare.",596
1,242,46,29,1,4,45,2,2,2,3,3,0,3,5.4,5.8,4.4,0,0,1,6,0,1,0,0,"healthcare is a human right which should be extended to every American.  The United States spends much more on healthcare than any other country but is the only modern society which doesn't cover all of its citizens.  But, in fact, America does cover all of it citizens indirectly by the law which requires emergency rooms to care for anyone who comes.  ObamaCare simply uses the money we already spend on emergencies and provides general coverage for people who need it.  Yes, it will take some time to iron out all of the wrinkles and it will cause some disturbances to some Americans, but in the long run, providing coverage to every American is a no-brainer.",662
1,366,47,29,2,3,79,2,2,4,3,2,0,2,4.6,5,4.6,0,0,1,6,0,0,0,0,"I think people should make their own decisions about healthcare. The healthcare system should not be bogged down by people who cannot afford insurance. This is more of a threat to those who are hard working.",207
1,253,47,29,2,3,79,2,2,4,3,2,0,2,4.6,5,4.6,0,0,1,6,0,1,0,0,"I think everyone should have access to good healthcare. This also helps keep the insurance companies in check.",110
1,435,48,29,1,4,70,4,4,2,1,1,0,3,4.4,4.8,5.2,0,0,0,4,0,0,0,0,"I think that in theory universal healthcare is a great idea; however with the amount of people we have currently living in the US we can't simply give medical treatment to all the people here. There are other more important issues we should be focusing our efforts and our resources on.",286
1,322,48,29,1,4,70,4,4,2,1,1,0,3,4.4,4.8,5.2,0,0,0,4,0,1,0,0,"I think that making affordable healthcare available to everyone is something that should have been addressed and worked towards years ago. We need to remember that, as a whole we are a community and we must look after one another, especially those less fortunate and not as well off as others. It is our responsibility to make sure they have medical treatment when necessary.",375
1,436,49,29,1,4,50,2,2,3,1,4,0,1.6,2.8,6,4.4,0,0,0,3,0,0,0,0,"I think that it is bad for this country. I think it is a gross over reach of the government to mandate that the people need to do something. I also think its just more big government handing out more entitlements for votes while us working people will need to deal with death panels. ",284
1,323,49,29,1,4,50,2,2,3,1,4,0,1.6,2.8,6,4.4,0,0,0,3,0,1,0,0,"I think that we need to do something in order to bring down the cost of healthcare in this country. I believe that this will allow many more people who did not have access to health insurance before to now have their health secured. I also think it will help to bring down the out of pocket expense for all Americans eventually.",329
1,423,50,24,2,2,82,2,2,3,3,3,0,2.4,3.4,5.6,5,0,0,1,5,0,0,0,0,"I think that most ""ObamaCare"" opponents (in my personal experience at least) are either misinformed or just want to oppose it because they just don't like the president (or the democrats).",188
1,310,50,24,2,2,82,2,2,3,3,3,0,2.4,3.4,5.6,5,0,0,1,5,0,1,0,0,"I think someone would support the act because they are tired of getting screwed over by the insurance companies, and want some sort of rules and regulations set in place so that they can get the proper healthcare they need at a low cost.",237
1,413,51,29,1,3,4,4,4,2,6,3,0,6.8,6,2.6,4.6,0,0,0,2,0,0,0,0,"I think that ObamaCare is not good because it's not doing what he promised it would do. People are unable to keep their current healthcare but he kept saying that wouldn't happen. Also the fact that if you don't have health insurance you have to pay a penalty on your taxes is ludicrous, I can't afford any healthcare at all imp unemployed with no income if I can't afford something that I would LOVE to have and NEED to have I can't afford a penalty.",449
1,300,51,29,1,3,4,4,4,2,6,3,0,6.8,6,2.6,4.6,0,0,0,2,0,1,0,0,"The fact that insurance companies can't deny you for a pre-existing condition is probably the best thing to happen with this. Also having employers offer health insurance that didn't used to offer this is great. Its good that it's easier to get health insurance hopefully their website will work soon",300
1,331,52,24,2,3,78,2,2,1,1,3,0,3.8,4.2,4.4,4.2,0,0,1,6,0,0,0,0,"I think that ObamaCare is unfair. Not every single person needs the same level of insurance as other people. Taxes will be increased. Premiums will also be increased. I don't want to pay taxes for other people's coverage. It's not fair that it is not optional.",260
1,218,52,24,2,3,78,2,2,1,1,3,0,3.8,4.2,4.4,4.2,0,0,1,6,0,1,0,0,"I  think ObamaCare is a good idea because millions of people who cannot afford insurance will be covered. People will not be able to be dropped if they get sick. Medicare will be improved. I think it's good because healthcare spending will decrease.",249
1,348,53,23,1,4,0,2,2,2,6,4,0,5.2,4.8,1,1.6,0,0,0,1,0,0,0,0,"I think that ObamaCare places the burden too unfairly on the middle class. Not only will their monthly payments rise but the deductible will rise as well, which is a twofold buttfuck, if you will. What I mean is that it's an increase in price via two different methods. Not only are the middle class paying more monthly, at least two or three times more so, but ObamaCare will only pay for scenarios that are at a higher threshold. What this means is that right now, any treatment that is above $2000 will be paid for by the insurance company but with ObamaCare, that number rises. So tell me how does that make sense? Not only are middle class people forced to pay higher monthly's, they get shittier service. ",710
1,235,53,23,1,4,0,2,2,2,6,4,0,5.2,4.8,1,1.6,0,0,0,1,0,1,0,0,"I think that everyone will get insurance and that's a good thing. Especially if it's free! YEA BUDDY.",101
